period_key,report_period,period_type,report_year,report_month,page_url,excel_url,publish_date,publish_date_source,table_index,indicator_category,indicator_seq,indicator_name_raw,indicator_name_normalized,indicator_unit,indicator_value_raw,indicator_value,mom_raw,mom,yoy_raw,yoy,parsing_source
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,3,消费,5,2023年1-7月累计出口猪肉（万吨）,2023年1-7月累计出口猪肉（万吨）,万吨,1.43,1.43,—,,-12.3%,-0.123,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,1,2023年7月份猪粮比价,2023年7月份猪粮比价,,4.96,4.96,-2.4%,-0.024,-35.7%,-0.357,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,2,2023年7月份散养生猪每头产值（元）,2023年7月份散养生猪每头产值（元）,元,1870.0,1870.0,0.6%,0.006,-33.8%,-0.338,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,3,2023年7月份散养生猪每头成本（元）,2023年7月份散养生猪每头成本（元）,元,2223.0,2223.0,-0.2%,-0.002,6.0%,0.06,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,4,2023年7月份散养生猪每头净利润（元）,2023年7月份散养生猪每头净利润（元）,元,-353.0,-353.0,—,,—,,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,5,2023年7月份规模养殖生猪每头产值（元）,2023年7月份规模养殖生猪每头产值（元）,元,1929.0,1929.0,-1.4%,-0.014,-33.6%,-0.336,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,6,2023年7月份规模养殖生猪每头成本（元）,2023年7月份规模养殖生猪每头成本（元）,元,2120.0,2120.0,-1.5%,-0.015,4.6%,0.046,html_table
2023-07,2023-07,month,2023,7,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202307/202308/P020230828538296645353.xlsx,2023-08-28,excel_url_token,4,进出口,7,2023年7月份规模养殖生猪每头净利润（元）,2023年7月份规模养殖生猪每头净利润（元）,元,-191.0,-191.0,—,,—,,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,1,生产,1,2023年8月末能繁母猪存栏（万头）,2023年8月末能繁母猪存栏（万头）,万头,4241,4241.0,-0.7%,-0.007,-1.9%,-0.019,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,1,生产,2,2023年8月份规模以上生猪定点屠宰企业屠宰量（万头）,2023年8月份规模以上生猪定点屠宰企业屠宰量（万头）,万头,2645,2645.0,-1.4%,-0.014,22.1%,0.221,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,1,生产,3,2023年1-8月规模以上生猪定点屠宰企业屠宰量（万头）,2023年1-8月规模以上生猪定点屠宰企业屠宰量（万头）,万头,21471,21471.0,—,,13.2%,0.132,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,1,2023年8月份全国二元母猪销售价格（元/公斤）,2023年8月份全国二元母猪销售价格（元/公斤）,元/公斤,35.48,35.48,0.9%,0.009,-16.3%,-0.163,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,2,2023年8月份全国仔猪价格（元/公斤）,2023年8月份全国仔猪价格（元/公斤）,元/公斤,32.85,32.85,3.0%,0.03,-26.4%,-0.264,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,3,2023年8月份全国生猪出场价格（元/公斤）,2023年8月份全国生猪出场价格（元/公斤）,元/公斤,17.11,17.11,20.0%,0.2,-23.3%,-0.233,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,4,2023年8月份全国批发市场白条猪价格（元/公斤）,2023年8月份全国批发市场白条猪价格（元/公斤）,元/公斤,22.56,22.56,17.8%,0.178,-22.5%,-0.225,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,5,2023年8月份36个大中城市批发市场白条猪价格（元/公斤）,2023年8月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,22.37,22.37,15.3%,0.153,-21.9%,-0.219,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,6,2023年8月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2023年8月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,31.96,31.96,7.1%,0.071,-20.7%,-0.207,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,7,2023年8月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,2023年8月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,元/公斤,29.85,29.85,4.6%,0.046,-19.6%,-0.196,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,2,价格,8,2023年8月份县乡集贸市场猪肉零售价格（元/公斤）,2023年8月份县乡集贸市场猪肉零售价格（元/公斤）,元/公斤,26.66,26.66,14.0%,0.14,-21.3%,-0.213,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,3,消费,1,2023年8月进口猪肉（万吨）,2023年8月进口猪肉（万吨）,万吨,10.99,10.99,-9.8%,-0.098,-21.1%,-0.211,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,3,消费,2,2023年8月进口猪杂碎（万吨）,2023年8月进口猪杂碎（万吨）,万吨,9.59,9.59,0.2%,0.002,7.6%,0.076,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,3,消费,3,2023年1-8月累计进口猪肉（万吨）,2023年1-8月累计进口猪肉（万吨）,万吨,116.88,116.88,—,,9.6%,0.096,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,3,消费,4,2023年1-8月累计进口猪杂碎（万吨）,2023年1-8月累计进口猪杂碎（万吨）,万吨,78.11,78.11,—,,7.7%,0.077,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,3,消费,5,2023年1-8月累计出口猪肉（万吨）,2023年1-8月累计出口猪肉（万吨）,万吨,1.68,1.68,—,,-10.3%,-0.103,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,1,2023年8月份猪粮比价,2023年8月份猪粮比价,,5.87,5.87,18.3%,0.183,-24.5%,-0.245,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,2,2023年8月份散养生猪每头产值（元）,2023年8月份散养生猪每头产值（元）,元,2230.0,2230.0,19.2%,0.192,-21.1%,-0.211,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,3,2023年8月份散养生猪每头成本（元）,2023年8月份散养生猪每头成本（元）,元,2276.0,2276.0,2.4%,0.024,5.3%,0.053,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,4,2023年8月份散养生猪每头净利润（元）,2023年8月份散养生猪每头净利润（元）,元,-46.0,-46.0,—,,—,,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,5,2023年8月份规模养殖生猪每头产值（元）,2023年8月份规模养殖生猪每头产值（元）,元,2309.0,2309.0,19.7%,0.197,-20.2%,-0.202,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,6,2023年8月份规模养殖生猪每头成本（元）,2023年8月份规模养殖生猪每头成本（元）,元,2165.0,2165.0,2.1%,0.021,4.9%,0.049,html_table
2023-08,2023-08,month,2023,8,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202308/202309/P020230927585638831411.xlsx,2023-09-27,excel_url_token,4,进出口,7,2023年8月份规模养殖生猪每头净利润（元）,2023年8月份规模养殖生猪每头净利润（元）,元,144.0,144.0,—,,—,,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,1,2023年三季度末能繁母猪存栏（万头）,2023年三季度末能繁母猪存栏（万头）,万头,4240,4240.0,-1.3%,-0.013,-2.8%,-0.028,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,2,2023年三季度末生猪存栏（万头）,2023年三季度末生猪存栏（万头）,万头,44229,44229.0,1.6%,0.016,-0.4%,-0.004,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,3,2023年前三季度生猪出栏（万头）,2023年前三季度生猪出栏（万头）,万头,53723,53723.0,—,,3.3%,0.033,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,4,2023年9月份规模以上生猪定点屠宰企业屠宰量（万头）,2023年9月份规模以上生猪定点屠宰企业屠宰量（万头）,万头,2775,2775.0,4.9%,0.049,31.6%,0.316,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,5,2023年1-9月规模以上生猪定点屠宰企业屠宰量（万头）,2023年1-9月规模以上生猪定点屠宰企业屠宰量（万头）,万头,24246,24246.0,—,,15.0%,0.15,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,1,生产,6,2023年前三季度猪肉产量（万吨）,2023年前三季度猪肉产量（万吨）,万吨,4301,4301.0,—,,3.6%,0.036,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,1,2023年9月份全国二元母猪销售价格（元/公斤）,2023年9月份全国二元母猪销售价格（元/公斤）,元/公斤,35.19,35.19,-0.8%,-0.008,-17.4%,-0.174,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,2,2023年9月份全国仔猪价格（元/公斤）,2023年9月份全国仔猪价格（元/公斤）,元/公斤,31.4,31.4,-4.4%,-0.044,-28.8%,-0.288,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,3,2023年9月份全国生猪出场价格（元/公斤）,2023年9月份全国生猪出场价格（元/公斤）,元/公斤,16.76,16.76,-2.0%,-0.02,-30.5%,-0.305,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,4,2023年9月份全国批发市场白条猪价格（元/公斤）,2023年9月份全国批发市场白条猪价格（元/公斤）,元/公斤,22.38,22.38,-0.8%,-0.008,-27.4%,-0.274,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,5,2023年9月份36个大中城市批发市场白条猪价格（元/公斤）,2023年9月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,22.24,22.24,-0.6%,-0.006,-27.5%,-0.275,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,6,2023年9月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2023年9月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,32.38,32.38,1.3%,0.013,-21.9%,-0.219,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,7,2023年9月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,2023年9月份36个大中城市猪肉（后腿肉）零售价格（元/公斤）,元/公斤,30.07,30.07,0.7%,0.007,-21.8%,-0.218,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,2,价格,8,2023年9月份县乡集贸市场猪肉零售价格（元/公斤）,2023年9月份县乡集贸市场猪肉零售价格（元/公斤）,元/公斤,26.88,26.88,0.8%,0.008,-25.0%,-0.25,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,3,消费,1,2023年9月进口猪肉（万吨）,2023年9月进口猪肉（万吨）,万吨,10.5,10.5,-4.4%,-0.044,-31.7%,-0.317,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,3,消费,2,2023年9月进口猪杂碎（万吨）,2023年9月进口猪杂碎（万吨）,万吨,10.22,10.22,6.5%,0.065,10.8%,0.108,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,3,消费,3,2023年1-9月累计进口猪肉（万吨）,2023年1-9月累计进口猪肉（万吨）,万吨,127.38,127.38,—,,4.4%,0.044,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,3,消费,4,2023年1-9月累计进口猪杂碎（万吨）,2023年1-9月累计进口猪杂碎（万吨）,万吨,88.32,88.32,—,,8.0%,0.08,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,3,消费,5,2023年1-9月累计出口猪肉（万吨）,2023年1-9月累计出口猪肉（万吨）,万吨,1.92,1.92,—,,-9.6%,-0.096,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,1,2023年9月份猪粮比价,2023年9月份猪粮比价,,5.74,5.74,-2.2%,-0.022,-31.9%,-0.319,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,2,2023年9月份散养生猪每头产值（元）,2023年9月份散养生猪每头产值（元）,元,2217.0,2217.0,-0.6%,-0.006,-28.6%,-0.286,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,3,2023年9月份散养生猪每头成本（元）,2023年9月份散养生猪每头成本（元）,元,2261.0,2261.0,-0.6%,-0.006,0.8%,0.008,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,4,2023年9月份散养生猪每头净利润（元）,2023年9月份散养生猪每头净利润（元）,元,-44.0,-44.0,—,,—,,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,5,2023年9月份规模养殖生猪每头产值（元）,2023年9月份规模养殖生猪每头产值（元）,元,2279.0,2279.0,-1.3%,-0.013,-28.4%,-0.284,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,6,2023年9月份规模养殖生猪每头成本（元）,2023年9月份规模养殖生猪每头成本（元）,元,2160.0,2160.0,-0.2%,-0.002,1.0%,0.01,html_table
2023-09,2023-09,month,2023,9,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202309/202310/P020231026357738833559.xlsx,2023-10-26,excel_url_token,4,进出口,7,2023年9月份规模养殖生猪每头净利润（元）,2023年9月份规模养殖生猪每头净利润（元）,元,118.0,118.0,-17.9%,-0.179,-88.6%,-0.886,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,1,生产,1,2023年10月末能繁母猪存栏（万头）,2023年10月末能繁母猪存栏（万头）,万头,4210,4210.0,-0.7%,-0.007,-3.9%,-0.039,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,1,生产,2,2023年10月份规模以上生猪定点屠宰企业屠宰量（万头）,2023年10月份规模以上生猪定点屠宰企业屠宰量（万头）,万头,2867,2867.0,3.3%,0.033,36.7%,0.367,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,1,生产,3,2023年1-10月规模以上生猪定点屠宰企业屠宰量（万头）,2023年1-10月规模以上生猪定点屠宰企业屠宰量（万头）,万头,27113,27113.0,—,,17.0%,0.17,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,1,2023年10月份全国二元母猪销售价格（元/公斤）,2023年10月份全国二元母猪销售价格（元/公斤）,元/公斤,34.14,34.14,-3.0%,-0.03,-21.8%,-0.218,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,2,2023年10月份全国仔猪价格（元/公斤）,2023年10月份全国仔猪价格（元/公斤）,元/公斤,27.53,27.53,-12.3%,-0.123,-39.7%,-0.397,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,3,2023年10月份全国生猪出场价格（元/公斤）,2023年10月份全国生猪出场价格（元/公斤）,元/公斤,15.78,15.78,-5.8%,-0.058,-42.4%,-0.424,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,4,2023年10月份全国批发市场白条猪价格（元/公斤）,2023年10月份全国批发市场白条猪价格（元/公斤）,元/公斤,21.51,21.51,-3.9%,-0.039,-37.0%,-0.37,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,5,2023年10月份36个大中城市批发市场白条猪价格（元/公斤）,2023年10月份36个大中城市批发市场白条猪价格（元/公斤）,元/公斤,21.26,21.26,-4.4%,-0.044,-38.3%,-0.383,html_table
2023-10,2023-10,month,2023,10,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/,https://www.moa.gov.cn/ztzl/szcpxx/jdsj/2023/202310/202311/P020231127550647173803.xlsx,2023-11-27,excel_url_token,2,价格,6,2023年10月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,2023年10月份36个大中城市猪肉（精瘦肉）零售价格（元/公斤）,元/公斤,31.92,31.92,-1.4%,-0.014,-27.5%,-0.275,html_table
