search_keyword,search_page_no,article_id,article_url,title,publish_datetime,province,product_name,avg_price,avg_price_unit,last_year_price,last_year_price_unit,mom_pct,yoy_pct,raw_html_path,parsing_method,validation_flag,validation_notes
河南省瘦肉型肉猪(110kg左右)价格,29,476621,https://www.soozhu.com/article/476621/,2023.7.10河南省瘦肉型肉猪(110kg左右)价格,2023-07-10 10:30,河南省,瘦肉型肉猪(110kg左右),13.88,元/公斤,21.81,元/公斤,-0.0036,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-10_10-30_476621.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,476486,https://www.soozhu.com/article/476486/,2023.7.7河南省瘦肉型肉猪(110kg左右)价格,2023-07-07 10:30,河南省,瘦肉型肉猪(110kg左右),13.9,元/公斤,20.86,元/公斤,-0.0033,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-07_10-30_476486.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,476394,https://www.soozhu.com/article/476394/,2023.7.6河南省瘦肉型肉猪(110kg左右)价格,2023-07-06 10:30,河南省,瘦肉型肉猪(110kg左右),14.05,元/公斤,21.25,元/公斤,-0.0034,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-06_10-30_476394.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,476253,https://www.soozhu.com/article/476253/,2023.7.5河南省瘦肉型肉猪(110kg左右)价格,2023-07-05 10:30,河南省,瘦肉型肉猪(110kg左右),14.05,元/公斤,22.25,元/公斤,-0.0037,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-05_10-30_476253.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,476172,https://www.soozhu.com/article/476172/,2023.7.4河南省瘦肉型肉猪(110kg左右)价格,2023-07-04 10:30,河南省,瘦肉型肉猪(110kg左右),14.0,元/公斤,21.89,元/公斤,-0.0036,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-04_10-30_476172.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,476046,https://www.soozhu.com/article/476046/,2023.7.3河南省瘦肉型肉猪(110kg左右)价格,2023-07-03 10:30,河南省,瘦肉型肉猪(110kg左右),14.08,元/公斤,20.18,元/公斤,-0.003,,data/raw/soozhu_henan_hog_daily/article_html/2023-07-03_10-30_476046.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475914,https://www.soozhu.com/article/475914/,2023.6.30河南省瘦肉型肉猪(110kg左右)价格,2023-06-30 10:30,河南省,瘦肉型肉猪(110kg左右),13.87,元/公斤,19.31,元/公斤,-0.0028,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-30_10-30_475914.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475830,https://www.soozhu.com/article/475830/,2023.6.29河南省瘦肉型肉猪(110kg左右)价格,2023-06-29 10:30,河南省,瘦肉型肉猪(110kg左右),13.88,元/公斤,19.5,元/公斤,-0.0029,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-29_10-30_475830.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475748,https://www.soozhu.com/article/475748/,2023.6.28河南省瘦肉型肉猪(110kg左右)价格,2023-06-28 10:30,河南省,瘦肉型肉猪(110kg左右),14.04,元/公斤,19.06,元/公斤,-0.0026,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-28_10-30_475748.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475681,https://www.soozhu.com/article/475681/,2023.6.27河南省瘦肉型肉猪(110kg左右)价格,2023-06-27 10:30,河南省,瘦肉型肉猪(110kg左右),13.97,元/公斤,18.26,元/公斤,-0.0024,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-27_10-30_475681.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475592,https://www.soozhu.com/article/475592/,2023.6.26河南省瘦肉型肉猪(110kg左右)价格,2023-06-26 10:30,河南省,瘦肉型肉猪(110kg左右),13.8,元/公斤,17.77,元/公斤,-0.0022,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-26_10-30_475592.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475530,https://www.soozhu.com/article/475530/,2023.6.25河南省瘦肉型肉猪(110kg左右)价格,2023-06-25 10:30,河南省,瘦肉型肉猪(110kg左右),13.93,元/公斤,17.7,元/公斤,-0.0021,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-25_10-30_475530.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475400,https://www.soozhu.com/article/475400/,2023.6.21河南省瘦肉型肉猪(110kg左右)价格,2023-06-21 10:30,河南省,瘦肉型肉猪(110kg左右),14.21,元/公斤,16.88,元/公斤,-0.0016,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-21_10-30_475400.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475322,https://www.soozhu.com/article/475322/,2023.6.20河南省瘦肉型肉猪(110kg左右)价格,2023-06-20 10:30,河南省,瘦肉型肉猪(110kg左右),14.4,元/公斤,16.82,元/公斤,-0.0014,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-20_10-30_475322.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475221,https://www.soozhu.com/article/475221/,2023.6.19河南省瘦肉型肉猪(110kg左右)价格,2023-06-19 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,16.63,元/公斤,-0.0015,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-19_10-30_475221.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,475105,https://www.soozhu.com/article/475105/,2023.6.16河南省瘦肉型肉猪(110kg左右)价格,2023-06-16 10:30,河南省,瘦肉型肉猪(110kg左右),14.15,元/公斤,16.53,元/公斤,-0.0014,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-16_10-30_475105.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,474989,https://www.soozhu.com/article/474989/,2023.6.15河南省瘦肉型肉猪(110kg左右)价格,2023-06-15 10:30,河南省,瘦肉型肉猪(110kg左右),14.27,元/公斤,16.59,元/公斤,-0.0014,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-15_10-30_474989.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,474918,https://www.soozhu.com/article/474918/,2023.6.14河南省瘦肉型肉猪(110kg左右)价格,2023-06-14 10:30,河南省,瘦肉型肉猪(110kg左右),14.25,元/公斤,16.6,元/公斤,-0.0014,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-14_10-30_474918.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,29,474819,https://www.soozhu.com/article/474819/,2023.6.13河南省瘦肉型肉猪(110kg左右)价格,2023-06-13 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,16.34,元/公斤,-0.0013,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-13_10-30_474819.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474727,https://www.soozhu.com/article/474727/,2023.6.12河南省瘦肉型肉猪(110kg左右)价格,2023-06-12 10:30,河南省,瘦肉型肉猪(110kg左右),14.17,元/公斤,16.44,元/公斤,-0.0014,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-12_10-30_474727.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474573,https://www.soozhu.com/article/474573/,2023.6.9河南省瘦肉型肉猪(110kg左右)价格,2023-06-09 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,16.17,元/公斤,-0.0012,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-09_10-30_474573.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474475,https://www.soozhu.com/article/474475/,2023.6.8河南省瘦肉型肉猪(110kg左右)价格,2023-06-08 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,16.03,元/公斤,-0.0011,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-08_10-30_474475.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474366,https://www.soozhu.com/article/474366/,2023.6.7河南省瘦肉型肉猪(110kg左右)价格,2023-06-07 10:30,河南省,瘦肉型肉猪(110kg左右),14.5,元/公斤,16.25,元/公斤,-0.0011,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-07_10-30_474366.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474252,https://www.soozhu.com/article/474252/,2023.6.6河南省瘦肉型肉猪(110kg左右)价格,2023-06-06 10:30,河南省,瘦肉型肉猪(110kg左右),14.1,元/公斤,16.28,元/公斤,-0.0013,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-06_10-30_474252.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,474033,https://www.soozhu.com/article/474033/,2023.6.2河南省瘦肉型肉猪(110kg左右)价格,2023-06-02 10:30,河南省,瘦肉型肉猪(110kg左右),14.57,元/公斤,15.98,元/公斤,-0.0009,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-02_10-30_474033.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473934,https://www.soozhu.com/article/473934/,2023.6.1河南省瘦肉型肉猪(110kg左右)价格,2023-06-01 10:30,河南省,瘦肉型肉猪(110kg左右),14.0,元/公斤,15.87,元/公斤,-0.0012,,data/raw/soozhu_henan_hog_daily/article_html/2023-06-01_10-30_473934.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473644,https://www.soozhu.com/article/473644/,2023.5.29河南省瘦肉型肉猪(110kg左右)价格,2023-05-29 10:30,河南省,瘦肉型肉猪(110kg左右),14.47,元/公斤,16.19,元/公斤,-0.0011,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-29_10-30_473644.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473427,https://www.soozhu.com/article/473427/,2023.5.25河南省瘦肉型肉猪(110kg左右)价格,2023-05-25 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,15.94,元/公斤,-0.0011,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-25_10-30_473427.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473363,https://www.soozhu.com/article/473363/,2023.5.24河南省瘦肉型肉猪(110kg左右)价格,2023-05-24 10:30,河南省,瘦肉型肉猪(110kg左右),14.35,元/公斤,15.95,元/公斤,-0.001,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-24_10-30_473363.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473276,https://www.soozhu.com/article/473276/,2023.5.23河南省瘦肉型肉猪(110kg左右)价格,2023-05-23 10:30,河南省,瘦肉型肉猪(110kg左右),14.44,元/公斤,15.8,元/公斤,-0.0009,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-23_10-30_473276.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473192,https://www.soozhu.com/article/473192/,2023.5.22河南省瘦肉型肉猪(110kg左右)价格,2023-05-22 10:30,河南省,瘦肉型肉猪(110kg左右),14.25,元/公斤,15.96,元/公斤,-0.0011,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-22_10-30_473192.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,473048,https://www.soozhu.com/article/473048/,2023.5.19河南省瘦肉型肉猪(110kg左右)价格,2023-05-19 10:30,河南省,瘦肉型肉猪(110kg左右),14.16,元/公斤,15.81,元/公斤,-0.001,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-19_10-30_473048.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472985,https://www.soozhu.com/article/472985/,2023.5.18河南省瘦肉型肉猪(110kg左右)价格,2023-05-18 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,15.74,元/公斤,-0.001,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-18_10-30_472985.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472917,https://www.soozhu.com/article/472917/,2023.5.17河南省瘦肉型肉猪(110kg左右)价格,2023-05-17 10:30,河南省,瘦肉型肉猪(110kg左右),14.33,元/公斤,15.42,元/公斤,-0.0007,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-17_10-30_472917.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472820,https://www.soozhu.com/article/472820/,2023.5.16河南省瘦肉型肉猪(110kg左右)价格,2023-05-16 10:30,河南省,瘦肉型肉猪(110kg左右),14.49,元/公斤,15.51,元/公斤,-0.0007,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-16_10-30_472820.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472745,https://www.soozhu.com/article/472745/,2023.5.15河南省瘦肉型肉猪(110kg左右)价格,2023-05-15 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,15.41,元/公斤,-0.0008,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-15_10-30_472745.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472620,https://www.soozhu.com/article/472620/,2023.5.12河南省瘦肉型肉猪(110kg左右)价格,2023-05-12 10:30,河南省,瘦肉型肉猪(110kg左右),14.16,元/公斤,15.25,元/公斤,-0.0007,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-12_10-30_472620.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472541,https://www.soozhu.com/article/472541/,2023.5.11河南省瘦肉型肉猪(110kg左右)价格,2023-05-11 10:30,河南省,瘦肉型肉猪(110kg左右),14.43,元/公斤,15.09,元/公斤,-0.0004,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-11_10-30_472541.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,30,472468,https://www.soozhu.com/article/472468/,2023.5.10河南省瘦肉型肉猪(110kg左右)价格,2023-05-10 10:30,河南省,瘦肉型肉猪(110kg左右),14.17,元/公斤,15.44,元/公斤,-0.0008,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-10_10-30_472468.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,472365,https://www.soozhu.com/article/472365/,2023.5.9河南省瘦肉型肉猪(110kg左右)价格,2023-05-09 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,14.83,元/公斤,-0.0004,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-09_10-30_472365.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,472262,https://www.soozhu.com/article/472262/,2023.5.8河南省瘦肉型肉猪(110kg左右)价格,2023-05-08 10:30,河南省,瘦肉型肉猪(110kg左右),14.6,元/公斤,13.98,元/公斤,0.0004,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-08_10-30_472262.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,472220,https://www.soozhu.com/article/472220/,2023.5.7河南省瘦肉型肉猪(110kg左右)价格,2023-05-07 10:30,河南省,瘦肉型肉猪(110kg左右),14.6,元/公斤,14.07,元/公斤,0.0004,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-07_10-30_472220.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,472168,https://www.soozhu.com/article/472168/,2023.5.6河南省瘦肉型肉猪(110kg左右)价格,2023-05-06 10:30,河南省,瘦肉型肉猪(110kg左右),14.4,元/公斤,14.09,元/公斤,0.0002,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-06_10-30_472168.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,472085,https://www.soozhu.com/article/472085/,2023.5.5河南省瘦肉型肉猪(110kg左右)价格,2023-05-05 10:30,河南省,瘦肉型肉猪(110kg左右),14.27,元/公斤,14.35,元/公斤,-0.0001,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-05_10-30_472085.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471982,https://www.soozhu.com/article/471982/,2023.5.4河南省瘦肉型肉猪(110kg左右)价格,2023-05-04 10:30,河南省,瘦肉型肉猪(110kg左右),14.4,元/公斤,14.37,元/公斤,0.0,,data/raw/soozhu_henan_hog_daily/article_html/2023-05-04_10-30_471982.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471801,https://www.soozhu.com/article/471801/,2023.4.28河南省瘦肉型肉猪(110kg左右)价格,2023-04-28 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,14.59,元/公斤,-0.0003,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-28_10-30_471801.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471735,https://www.soozhu.com/article/471735/,2023.4.27河南省瘦肉型肉猪(110kg左右)价格,2023-04-27 10:30,河南省,瘦肉型肉猪(110kg左右),14.6,元/公斤,14.38,元/公斤,0.0002,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-27_10-30_471735.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471658,https://www.soozhu.com/article/471658/,2023.4.26河南省瘦肉型肉猪(110kg左右)价格,2023-04-26 10:30,河南省,瘦肉型肉猪(110kg左右),14.7,元/公斤,14.64,元/公斤,0.0,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-26_10-30_471658.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471568,https://www.soozhu.com/article/471568/,2023.4.25河南省瘦肉型肉猪(110kg左右)价格,2023-04-25 10:30,河南省,瘦肉型肉猪(110kg左右),14.8,元/公斤,14.58,元/公斤,0.0002,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-25_10-30_471568.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471482,https://www.soozhu.com/article/471482/,2023.4.24河南省瘦肉型肉猪(110kg左右)价格,2023-04-24 10:30,河南省,瘦肉型肉猪(110kg左右),14.74,元/公斤,14.12,元/公斤,0.0004,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-24_10-30_471482.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471391,https://www.soozhu.com/article/471391/,2023.4.23河南省瘦肉型肉猪(110kg左右)价格,2023-04-23 10:30,河南省,瘦肉型肉猪(110kg左右),14.37,元/公斤,13.36,元/公斤,0.0008,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-23_10-30_471391.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471278,https://www.soozhu.com/article/471278/,2023.4.21河南省瘦肉型肉猪(110kg左右)价格,2023-04-21 10:30,河南省,瘦肉型肉猪(110kg左右),14.4,元/公斤,13.51,元/公斤,0.0007,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-21_10-30_471278.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471204,https://www.soozhu.com/article/471204/,2023.4.20河南省瘦肉型肉猪(110kg左右)价格,2023-04-20 10:30,河南省,瘦肉型肉猪(110kg左右),14.2,元/公斤,13.73,元/公斤,0.0003,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-20_10-30_471204.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,471012,https://www.soozhu.com/article/471012/,2023.4.18河南省瘦肉型肉猪(110kg左右)价格,2023-04-18 10:30,河南省,瘦肉型肉猪(110kg左右),13.87,元/公斤,12.71,元/公斤,0.0009,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-18_10-30_471012.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,470922,https://www.soozhu.com/article/470922/,2023.4.17河南省瘦肉型肉猪(110kg左右)价格,2023-04-17 10:30,河南省,瘦肉型肉猪(110kg左右),13.83,元/公斤,12.39,元/公斤,0.0012,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-17_10-30_470922.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,470812,https://www.soozhu.com/article/470812/,2023.4.14河南省瘦肉型肉猪(110kg左右)价格,2023-04-14 10:30,河南省,瘦肉型肉猪(110kg左右),14.0,元/公斤,11.87,元/公斤,0.0018,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-14_10-30_470812.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,470739,https://www.soozhu.com/article/470739/,2023.4.13河南省瘦肉型肉猪(110kg左右)价格,2023-04-13 10:30,河南省,瘦肉型肉猪(110kg左右),14.1,元/公斤,11.74,元/公斤,0.002,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-13_10-30_470739.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,470691,https://www.soozhu.com/article/470691/,2023.4.12河南省瘦肉型肉猪(110kg左右)价格,2023-04-12 10:30,河南省,瘦肉型肉猪(110kg左右),14.36,元/公斤,11.48,元/公斤,0.0025,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-12_10-30_470691.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,31,470574,https://www.soozhu.com/article/470574/,2023.4.11河南省瘦肉型肉猪(110kg左右)价格,2023-04-11 10:30,河南省,瘦肉型肉猪(110kg左右),14.34,元/公斤,11.4,元/公斤,0.0026,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-11_10-30_470574.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,470484,https://www.soozhu.com/article/470484/,2023.4.10河南省瘦肉型肉猪(110kg左右)价格,2023-04-10 10:30,河南省,瘦肉型肉猪(110kg左右),14.05,元/公斤,11.44,元/公斤,0.0023,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-10_10-30_470484.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,470362,https://www.soozhu.com/article/470362/,2023.4.7河南省瘦肉型肉猪(110kg左右)价格,2023-04-07 10:30,河南省,瘦肉型肉猪(110kg左右),14.55,元/公斤,11.83,元/公斤,0.0023,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-07_10-30_470362.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,470271,https://www.soozhu.com/article/470271/,2023.4.6河南省瘦肉型肉猪(110kg左右)价格,2023-04-06 10:30,河南省,瘦肉型肉猪(110kg左右),14.25,元/公斤,12.05,元/公斤,0.0018,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-06_10-30_470271.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,470183,https://www.soozhu.com/article/470183/,2023.4.4河南省瘦肉型肉猪(110kg左右)价格,2023-04-04 10:30,河南省,瘦肉型肉猪(110kg左右),14.6,元/公斤,12.01,元/公斤,0.0022,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-04_10-30_470183.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,470104,https://www.soozhu.com/article/470104/,2023.4.3河南省瘦肉型肉猪(110kg左右)价格,2023-04-03 10:30,河南省,瘦肉型肉猪(110kg左右),14.57,元/公斤,12.07,元/公斤,0.0021,,data/raw/soozhu_henan_hog_daily/article_html/2023-04-03_10-30_470104.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469984,https://www.soozhu.com/article/469984/,2023.3.31河南省瘦肉型肉猪(110kg左右)价格,2023-03-31 10:30,河南省,瘦肉型肉猪(110kg左右),14.4,元/公斤,12.09,元/公斤,0.0019,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-31_10-30_469984.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469893,https://www.soozhu.com/article/469893/,2023.3.30河南省瘦肉型肉猪(110kg左右)价格,2023-03-30 10:30,河南省,瘦肉型肉猪(110kg左右),14.57,元/公斤,11.86,元/公斤,0.0023,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-30_10-30_469893.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469828,https://www.soozhu.com/article/469828/,2023.3.29河南省瘦肉型肉猪(110kg左右)价格,2023-03-29 10:30,河南省,瘦肉型肉猪(110kg左右),15.0,元/公斤,11.86,元/公斤,0.0026,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-29_10-30_469828.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469747,https://www.soozhu.com/article/469747/,2023.3.28河南省瘦肉型肉猪(110kg左右)价格,2023-03-28 10:30,河南省,瘦肉型肉猪(110kg左右),14.53,元/公斤,11.46,元/公斤,0.0027,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-28_10-30_469747.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469666,https://www.soozhu.com/article/469666/,2023.3.27河南省瘦肉型肉猪(110kg左右)价格,2023-03-27 10:30,河南省,瘦肉型肉猪(110kg左右),14.76,元/公斤,11.55,元/公斤,0.0028,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-27_10-30_469666.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469567,https://www.soozhu.com/article/469567/,2023.3.24河南省瘦肉型肉猪(110kg左右)价格,2023-03-24 10:30,河南省,瘦肉型肉猪(110kg左右),15.2,元/公斤,11.88,元/公斤,0.0028,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-24_10-30_469567.html,html_text,ok,yoy_pct_not_displayed_on_page
河南省瘦肉型肉猪(110kg左右)价格,32,469502,https://www.soozhu.com/article/469502/,2023.3.23河南省瘦肉型肉猪(110kg左右)价格,2023-03-23 10:30,河南省,瘦肉型肉猪(110kg左右),15.0,元/公斤,11.76,元/公斤,0.0028,,data/raw/soozhu_henan_hog_daily/article_html/2023-03-23_10-30_469502.html,html_text,ok,yoy_pct_not_displayed_on_page
